satisfaction
78.51851851851852
82.31046931407943
74.65753424657534
80.89171974522293
79.7945205479452
82.75862068965517
81.85185185185185
76.70250896057348
78.43137254901961
80.26315789473685
78.21011673151752
80.74074074074075
74.59677419354838
76.86567164179104
80.74074074074075
73.98373983739837
81.29032258064515
76.43097643097643
73.30960854092527
74.26470588235294
74.71264367816092
77.40863787375415
83.06451612903226
86.9090909090909
78.78787878787878
78.43137254901961
85.05338078291815
71.48148148148148
72.57383966244726
83.3922261484099
76.26459143968872
81.84713375796179
78.16091954022988
77.88778877887789
74.06015037593986
77.86561264822134
84.01360544217688
83.21678321678321
78.099173553719
70.8171206225681
78.92561983471074
81.55737704918032
82.70676691729322
78.30882352941177
68.51063829787233
79.33884297520662
80.08130081300813
81.99233716475096
84.0909090909091
80.99173553719008
80.97014925373134
77.25631768953069
72.36363636363636
76.42276422764228
79.15194346289752
76.71232876712328
79.00355871886121
75.18796992481202
77.03180212014135
79.29936305732484
75.31380753138075
77.40585774058577
72.12389380530973
81.71206225680933
76.86274509803923
73.88059701492537
78.81944444444444
75.0
79.69924812030075
75.0
83.88429752066115
74.79674796747967
77.4074074074074
76.67844522968198
72.54901960784314
77.64227642276423
78.09187279151944
77.98507462686567
71.96652719665272
77.39463601532567
77.08333333333334
78.64768683274022
81.97278911564626
79.02097902097903
78.68852459016394
71.56862745098039
81.98529411764706
78.51851851851852
71.42857142857143
81.27090301003345
80.0
78.35497835497836
79.43548387096774
76.36363636363637
78.04878048780488
77.60000000000001
81.0126582278481
80.44871794871796
75.25252525252525
77.55775577557755
