satisfaction
100.0
98.51851851851852
95.52238805970148
93.44262295081968
93.05019305019306
98.4313725490196
96.81818181818181
99.14163090128756
94.31818181818183
98.10426540284361
94.30604982206405
97.55351681957187
95.18518518518519
95.23809523809523
97.72727272727273
93.1899641577061
97.6470588235294
95.78059071729957
95.81589958158996
94.8051948051948
95.16129032258065
99.3103448275862
93.95017793594306
98.3739837398374
99.2
98.86363636363636
90.96989966555184
94.86301369863014
96.61654135338345
98.31223628691983
97.50778816199377
97.42489270386267
97.86476868327402
93.65671641791045
92.88256227758008
98.61111111111111
100.0
96.32352941176471
96.52777777777779
95.45454545454545
94.55252918287937
98.56630824372759
99.25373134328358
99.25373134328358
92.6829268292683
95.90163934426229
95.98214285714286
97.70491803278688
99.24812030075188
93.95161290322581
99.23371647509579
98.24561403508771
96.415770609319
92.10526315789474
98.89705882352942
94.31818181818183
93.01470588235294
91.2
95.85987261146497
96.49805447470817
91.9732441471572
99.24812030075188
99.2094861660079
95.0413223140496
99.01960784313727
100.0
98.33887043189368
96.028880866426
95.22058823529412
96.52509652509652
94.3609022556391
98.19494584837545
97.02970297029702
97.23502304147466
97.65258215962442
96.2406015037594
99.25925925925925
98.4313725490196
100.0
93.24894514767934
94.71544715447155
91.48936170212765
93.26599326599326
93.83116883116884
97.58620689655172
96.415770609319
94.31818181818183
96.59574468085106
97.70114942528735
97.25490196078431
97.31800766283524
97.02127659574468
95.72953736654804
92.85714285714286
99.24812030075188
94.16342412451361
99.19354838709677
95.16129032258065
94.9090909090909
97.48953974895397
