satisfaction
100.0
96.96969696969697
96.04743083003953
98.88888888888889
99.11504424778761
96.03960396039604
97.64309764309765
94.97907949790795
94.81481481481482
98.23008849557522
97.98387096774194
97.6470588235294
93.95017793594306
93.75
97.45222929936305
99.25925925925925
96.96969696969697
94.62809917355372
100.0
96.7741935483871
92.95774647887323
97.1311475409836
96.39999999999999
96.47058823529412
93.33333333333333
92.57950530035336
99.18032786885246
98.48484848484848
98.4
94.44444444444444
97.1311475409836
95.65217391304348
95.11278195488721
97.65886287625418
96.04743083003953
99.01960784313727
99.19354838709677
98.10606060606061
95.66787003610109
98.46743295019157
95.55555555555556
98.63013698630137
89.77272727272727
94.85294117647058
97.25490196078431
97.76119402985076
92.10526315789474
94.94163424124513
98.1203007518797
94.0
97.87985865724382
97.6470588235294
97.0909090909091
97.2027972027972
97.48953974895397
97.76119402985076
97.72727272727273
95.52238805970148
97.62845849802372
96.16858237547893
96.47058823529412
95.75289575289575
97.34848484848484
98.88059701492537
96.8
93.08943089430895
99.23371647509579
95.6989247311828
96.44268774703558
91.15646258503402
98.49624060150376
94.35483870967742
95.8955223880597
98.66220735785953
96.20689655172414
100.0
91.23376623376623
97.15302491103202
96.32352941176471
96.875
97.47292418772562
95.3405017921147
98.16176470588235
97.84946236559139
98.38709677419355
97.6
95.3307392996109
97.9020979020979
97.27626459143968
96.15384615384616
96.75090252707581
99.18032786885246
96.57534246575342
91.18773946360153
97.87985865724382
98.50746268656717
97.42647058823529
98.63945578231292
98.52941176470588
96.69966996699671
